"","UNITID","EFFYLEV","LSTUDY","XEYTOTLT","EFYTOTLT","XEYTOTLM","EFYTOTLM","XEYTOTLW","EFYTOTLW","XEFYAIAT","EFYAIANT","XEFYAIAM","EFYAIANM","XEFYAIAW","EFYAIANW","XEFYASIT","EFYASIAT","XEFYASIM","EFYASIAM","XEFYASIW","EFYASIAW","XEFYBKAT","EFYBKAAT","XEFYBKAM","EFYBKAAM","XEFYBKAW","EFYBKAAW","XEFYHIST","EFYHISPT","XEFYHISM","EFYHISPM","XEFYHISW","EFYHISPW","XEFYNHPT","EFYNHPIT","XEFYNHPM","EFYNHPIM","XEFYNHPW","EFYNHPIW","XEFYWHIT","EFYWHITT","XEFYWHIM","EFYWHITM","XEFYWHIW","EFYWHITW","XEFY2MOT","EFY2MORT","XEFY2MOM","EFY2MORM","XEFY2MOW","EFY2MORW","XEYUNKNT","EFYUNKNT","XEYUNKNM","EFYUNKNM","XEYUNKNW","EFYUNKNW","XEYNRALT","EFYNRALT","XEYNRALM","EFYNRALM","XEYNRALW","EFYNRALW"
"9272",231536,2,1,"R",6293,"R",2768,"R",3525,"R",18,"R",8,"R",10,"R",116,"R",56,"R",60,"R",370,"R",190,"R",180,"R",433,"R",178,"R",255,"R",26,"R",12,"R",14,"R",5145,"R",2242,"R",2903,"R",139,"R",55,"R",84,"R",31,"R",18,"R",13,"R",15,"R",9,"R",6
"9273",231554,1,999,"R",1062,"R",438,"R",624,"R",4,"R",0,"R",4,"R",5,"R",4,"R",1,"R",247,"R",126,"R",121,"R",27,"R",14,"R",13,"R",2,"R",1,"R",1,"R",708,"R",261,"R",447,"R",26,"R",11,"R",15,"R",26,"R",8,"R",18,"R",17,"R",13,"R",4
"9274",231554,2,1,"R",1051,"R",435,"R",616,"R",3,"R",0,"R",3,"R",5,"R",4,"R",1,"R",247,"R",126,"R",121,"R",26,"R",14,"R",12,"R",2,"R",1,"R",1,"R",699,"R",258,"R",441,"R",26,"R",11,"R",15,"R",26,"R",8,"R",18,"R",17,"R",13,"R",4
"9275",231554,4,3,"R",11,"R",3,"R",8,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",9,"R",3,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"9276",231581,1,999,"R",1905,"R",853,"R",1052,"R",6,"R",2,"R",4,"R",16,"R",11,"R",5,"R",172,"R",110,"R",62,"R",57,"R",26,"R",31,"R",1,"R",1,"R",0,"R",1492,"R",626,"R",866,"R",79,"R",35,"R",44,"R",58,"R",26,"R",32,"R",24,"R",16,"R",8
"9277",231581,2,1,"R",1905,"R",853,"R",1052,"R",6,"R",2,"R",4,"R",16,"R",11,"R",5,"R",172,"R",110,"R",62,"R",57,"R",26,"R",31,"R",1,"R",1,"R",0,"R",1492,"R",626,"R",866,"R",79,"R",35,"R",44,"R",58,"R",26,"R",32,"R",24,"R",16,"R",8
"9278",231624,1,999,"R",9478,"R",4253,"R",5225,"R",23,"R",14,"R",9,"R",538,"R",275,"R",263,"R",686,"R",277,"R",409,"R",690,"R",249,"R",441,"R",12,"R",6,"R",6,"R",5868,"R",2687,"R",3181,"R",358,"R",141,"R",217,"R",668,"R",309,"R",359,"R",635,"R",295,"R",340
"9279",231624,2,1,"R",6751,"R",3014,"R",3737,"R",13,"R",8,"R",5,"R",461,"R",236,"R",225,"R",474,"R",203,"R",271,"R",608,"R",220,"R",388,"R",9,"R",4,"R",5,"R",4068,"R",1877,"R",2191,"R",303,"R",122,"R",181,"R",538,"R",244,"R",294,"R",277,"R",100,"R",177
"9280",231624,4,3,"R",2727,"R",1239,"R",1488,"R",10,"R",6,"R",4,"R",77,"R",39,"R",38,"R",212,"R",74,"R",138,"R",82,"R",29,"R",53,"R",3,"R",2,"R",1,"R",1800,"R",810,"R",990,"R",55,"R",19,"R",36,"R",130,"R",65,"R",65,"R",358,"R",195,"R",163
"9281",231651,1,999,"R",6702,"R",2692,"R",4010,"R",34,"R",14,"R",20,"R",135,"R",64,"R",71,"R",1787,"R",531,"R",1256,"R",380,"R",171,"R",209,"R",11,"R",4,"R",7,"R",3860,"R",1694,"R",2166,"R",136,"R",41,"R",95,"R",154,"R",59,"R",95,"R",205,"R",114,"R",91
"9282",231651,2,1,"R",2663,"R",1056,"R",1607,"R",15,"R",6,"R",9,"R",57,"R",25,"R",32,"R",613,"R",189,"R",424,"R",185,"R",85,"R",100,"R",8,"R",4,"R",4,"R",1626,"R",690,"R",936,"R",81,"R",25,"R",56,"R",59,"R",26,"R",33,"R",19,"R",6,"R",13
"9283",231651,4,3,"R",4039,"R",1636,"R",2403,"R",19,"R",8,"R",11,"R",78,"R",39,"R",39,"R",1174,"R",342,"R",832,"R",195,"R",86,"R",109,"R",3,"Z",0,"R",3,"R",2234,"R",1004,"R",1230,"R",55,"R",16,"R",39,"R",95,"R",33,"R",62,"R",186,"R",108,"R",78
"9284",231688,1,999,"R",72,"R",2,"R",70,"R",0,"Z",0,"R",0,"R",1,"Z",0,"R",1,"R",30,"R",2,"R",28,"R",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",41,"Z",0,"R",41,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",0
"9285",231688,2,1,"R",72,"R",2,"R",70,"R",0,"Z",0,"R",0,"R",1,"Z",0,"R",1,"R",30,"R",2,"R",28,"R",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",41,"Z",0,"R",41,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",0
"9286",231697,1,999,"R",6731,"R",3142,"R",3589,"R",29,"R",11,"R",18,"R",107,"R",57,"R",50,"R",1065,"R",434,"R",631,"R",179,"R",79,"R",100,"R",28,"R",14,"R",14,"R",5052,"R",2406,"R",2646,"R",197,"R",97,"R",100,"R",42,"R",25,"R",17,"R",32,"R",19,"R",13
"9287",231697,2,1,"R",6731,"R",3142,"R",3589,"R",29,"R",11,"R",18,"R",107,"R",57,"R",50,"R",1065,"R",434,"R",631,"R",179,"R",79,"R",100,"R",28,"R",14,"R",14,"R",5052,"R",2406,"R",2646,"R",197,"R",97,"R",100,"R",42,"R",25,"R",17,"R",32,"R",19,"R",13
"9288",231712,1,999,"R",5415,"R",2326,"R",3089,"R",16,"R",3,"R",13,"R",130,"R",49,"R",81,"R",432,"R",210,"R",222,"R",269,"R",105,"R",164,"R",10,"R",5,"R",5,"R",4087,"R",1748,"R",2339,"R",249,"R",96,"R",153,"R",209,"R",103,"R",106,"R",13,"R",7,"R",6
"9289",231712,2,1,"R",5184,"R",2257,"R",2927,"R",14,"R",2,"R",12,"R",128,"R",47,"R",81,"R",428,"R",209,"R",219,"R",257,"R",101,"R",156,"R",10,"R",5,"R",5,"R",3895,"R",1693,"R",2202,"R",245,"R",95,"R",150,"R",195,"R",99,"R",96,"R",12,"R",6,"R",6
"9290",231712,4,3,"R",231,"R",69,"R",162,"R",2,"R",1,"R",1,"R",2,"R",2,"R",0,"R",4,"R",1,"R",3,"R",12,"R",4,"R",8,"R",0,"R",0,"R",0,"R",192,"R",55,"R",137,"R",4,"R",1,"R",3,"R",14,"R",4,"R",10,"R",1,"R",1,"R",0
"9291",231721,1,999,"R",81,"R",3,"R",78,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",62,"R",3,"R",59,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",15,"R",0,"R",15,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"9292",231721,2,1,"R",81,"R",3,"R",78,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",62,"R",3,"R",59,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",15,"R",0,"R",15,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"9293",231785,1,999,"R",1144,"R",282,"R",862,"R",3,"Z",0,"R",3,"R",20,"R",5,"R",15,"R",782,"R",181,"R",601,"R",48,"R",7,"R",41,"R",5,"R",2,"R",3,"R",252,"R",77,"R",175,"R",34,"R",10,"R",24,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"9294",231785,2,1,"R",1144,"R",282,"R",862,"R",3,"Z",0,"R",3,"R",20,"R",5,"R",15,"R",782,"R",181,"R",601,"R",48,"R",7,"R",41,"R",5,"R",2,"R",3,"R",252,"R",77,"R",175,"R",34,"R",10,"R",24,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"9295",231828,1,999,"R",1506,"R",195,"R",1311,"R",6,"R",2,"R",4,"R",10,"R",2,"R",8,"R",985,"R",130,"R",855,"R",64,"R",12,"R",52,"R",2,"Z",0,"R",2,"R",377,"R",35,"R",342,"R",60,"R",13,"R",47,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1
"9296",231828,2,1,"R",1506,"R",195,"R",1311,"R",6,"R",2,"R",4,"R",10,"R",2,"R",8,"R",985,"R",130,"R",855,"R",64,"R",12,"R",52,"R",2,"Z",0,"R",2,"R",377,"R",35,"R",342,"R",60,"R",13,"R",47,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",1
"9297",231837,1,999,"R",1149,"R",224,"R",925,"R",1,"R",0,"R",1,"R",26,"R",5,"R",21,"R",72,"R",12,"R",60,"R",31,"R",3,"R",28,"R",0,"R",0,"R",0,"R",967,"R",193,"R",774,"R",13,"R",3,"R",10,"R",35,"R",7,"R",28,"R",4,"R",1,"R",3
"9298",231837,2,1,"R",920,"R",176,"R",744,"R",0,"R",0,"R",0,"R",17,"R",4,"R",13,"R",67,"R",11,"R",56,"R",28,"R",3,"R",25,"R",0,"R",0,"R",0,"R",778,"R",152,"R",626,"R",12,"R",3,"R",9,"R",15,"R",2,"R",13,"R",3,"R",1,"R",2
"9299",231837,4,3,"R",229,"R",48,"R",181,"R",1,"R",0,"R",1,"R",9,"R",1,"R",8,"R",5,"R",1,"R",4,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",189,"R",41,"R",148,"R",1,"R",0,"R",1,"R",20,"R",5,"R",15,"R",1,"R",0,"R",1
"9300",231873,1,999,"R",1872,"R",807,"R",1065,"R",10,"R",3,"R",7,"R",4,"R",1,"R",3,"R",92,"R",35,"R",57,"R",36,"R",15,"R",21,"R",3,"R",1,"R",2,"R",1667,"R",727,"R",940,"R",40,"R",14,"R",26,"R",20,"R",11,"R",9,"R",0,"R",0,"R",0
"9301",231873,2,1,"R",1872,"R",807,"R",1065,"R",10,"R",3,"R",7,"R",4,"R",1,"R",3,"R",92,"R",35,"R",57,"R",36,"R",15,"R",21,"R",3,"R",1,"R",2,"R",1667,"R",727,"R",940,"R",40,"R",14,"R",26,"R",20,"R",11,"R",9,"R",0,"R",0,"R",0
"9302",231882,1,999,"R",6041,"R",2591,"R",3450,"R",18,"R",10,"R",8,"R",49,"R",21,"R",28,"R",2241,"R",834,"R",1407,"R",130,"R",63,"R",67,"R",5,"R",3,"R",2,"R",3497,"R",1613,"R",1884,"R",71,"R",27,"R",44,"R",17,"R",11,"R",6,"R",13,"R",9,"R",4
"9303",231882,2,1,"R",6041,"R",2591,"R",3450,"R",18,"R",10,"R",8,"R",49,"R",21,"R",28,"R",2241,"R",834,"R",1407,"R",130,"R",63,"R",67,"R",5,"R",3,"R",2,"R",3497,"R",1613,"R",1884,"R",71,"R",27,"R",44,"R",17,"R",11,"R",6,"R",13,"R",9,"R",4
"9304",231970,1,999,"R",1245,"R",501,"R",744,"R",0,"R",0,"R",0,"R",233,"R",115,"R",118,"R",142,"R",40,"R",102,"R",13,"R",4,"R",9,"R",3,"R",2,"R",1,"R",684,"R",271,"R",413,"R",67,"R",32,"R",35,"R",103,"R",37,"R",66,"R",0,"R",0,"R",0
"9305",231970,4,3,"R",1245,"R",501,"R",744,"R",0,"R",0,"R",0,"R",233,"R",115,"R",118,"R",142,"R",40,"R",102,"R",13,"R",4,"R",9,"R",3,"R",2,"R",1,"R",684,"R",271,"R",413,"R",67,"R",32,"R",35,"R",103,"R",37,"R",66,"R",0,"R",0,"R",0
"9306",232016,1,999,"R",914,"R",156,"R",758,"R",6,"R",0,"R",6,"R",10,"R",1,"R",9,"R",503,"R",86,"R",417,"R",51,"R",6,"R",45,"R",0,"R",0,"R",0,"R",227,"R",33,"R",194,"R",102,"R",23,"R",79,"R",15,"R",7,"R",8,"R",0,"R",0,"R",0
"9307",232016,2,1,"R",914,"R",156,"R",758,"R",6,"R",0,"R",6,"R",10,"R",1,"R",9,"R",503,"R",86,"R",417,"R",51,"R",6,"R",45,"R",0,"R",0,"R",0,"R",227,"R",33,"R",194,"R",102,"R",23,"R",79,"R",15,"R",7,"R",8,"R",0,"R",0,"R",0
"9308",232025,1,999,"R",1014,"R",509,"R",505,"R",5,"R",3,"R",2,"R",3,"R",1,"R",2,"R",98,"R",70,"R",28,"R",19,"R",9,"R",10,"R",0,"R",0,"R",0,"R",799,"R",373,"R",426,"R",24,"R",15,"R",9,"R",50,"R",29,"R",21,"R",16,"R",9,"R",7
"9309",232025,2,1,"R",964,"R",498,"R",466,"R",5,"R",3,"R",2,"R",2,"R",1,"R",1,"R",98,"R",70,"R",28,"R",19,"R",9,"R",10,"R",0,"R",0,"R",0,"R",752,"R",362,"R",390,"R",24,"R",15,"R",9,"R",48,"R",29,"R",19,"R",16,"R",9,"R",7
"9310",232025,4,3,"R",50,"R",11,"R",39,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",47,"R",11,"R",36,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0
"9311",232043,1,999,"R",2266,"R",743,"R",1523,"R",1,"R",0,"R",1,"R",53,"R",18,"R",35,"R",104,"R",51,"R",53,"R",111,"R",36,"R",75,"R",3,"R",1,"R",2,"R",1721,"R",532,"R",1189,"R",23,"R",9,"R",14,"R",149,"R",58,"R",91,"R",101,"R",38,"R",63
"9312",232043,2,1,"R",1390,"R",464,"R",926,"R",1,"R",0,"R",1,"R",35,"R",9,"R",26,"R",81,"R",37,"R",44,"R",92,"R",30,"R",62,"R",1,"R",0,"R",1,"R",1080,"R",345,"R",735,"R",19,"R",9,"R",10,"R",44,"R",17,"R",27,"R",37,"R",17,"R",20
"9313",232043,4,3,"R",876,"R",279,"R",597,"R",0,"R",0,"R",0,"R",18,"R",9,"R",9,"R",23,"R",14,"R",9,"R",19,"R",6,"R",13,"R",2,"R",1,"R",1,"R",641,"R",187,"R",454,"R",4,"R",0,"R",4,"R",105,"R",41,"R",64,"R",64,"R",21,"R",43
"9314",232052,1,999,"R",1142,"R",375,"R",767,"R",4,"R",1,"R",3,"R",9,"R",3,"R",6,"R",437,"R",113,"R",324,"R",80,"R",30,"R",50,"R",3,"R",1,"R",2,"R",577,"R",213,"R",364,"R",19,"R",8,"R",11,"R",7,"R",3,"R",4,"R",6,"R",3,"R",3
"9315",232052,2,1,"R",1142,"R",375,"R",767,"R",4,"R",1,"R",3,"R",9,"R",3,"R",6,"R",437,"R",113,"R",324,"R",80,"R",30,"R",50,"R",3,"R",1,"R",2,"R",577,"R",213,"R",364,"R",19,"R",8,"R",11,"R",7,"R",3,"R",4,"R",6,"R",3,"R",3
"9316",232089,1,999,"R",1578,"R",899,"R",679,"R",6,"R",3,"R",3,"R",6,"R",3,"R",3,"R",492,"R",304,"R",188,"R",74,"R",44,"R",30,"R",4,"R",4,"R",0,"R",790,"R",435,"R",355,"R",80,"R",43,"R",37,"R",114,"R",57,"R",57,"R",12,"R",6,"R",6
"9317",232089,2,1,"R",1578,"R",899,"R",679,"R",6,"R",3,"R",3,"R",6,"R",3,"R",3,"R",492,"R",304,"R",188,"R",74,"R",44,"R",30,"R",4,"R",4,"R",0,"R",790,"R",435,"R",355,"R",80,"R",43,"R",37,"R",114,"R",57,"R",57,"R",12,"R",6,"R",6
"9318",232186,1,999,"R",47271,"R",20994,"R",26277,"R",152,"R",60,"R",92,"R",6484,"R",3111,"R",3373,"R",4331,"R",1671,"R",2660,"R",4725,"R",1947,"R",2778,"R",195,"R",92,"R",103,"R",23947,"R",10557,"R",13390,"R",1408,"R",647,"R",761,"R",3734,"R",1695,"R",2039,"R",2295,"R",1214,"R",1081
"9319",232186,2,1,"R",31996,"R",14907,"R",17089,"R",124,"R",47,"R",77,"R",5367,"R",2642,"R",2725,"R",3059,"R",1222,"R",1837,"R",3789,"R",1611,"R",2178,"R",170,"R",86,"R",84,"R",15296,"R",7282,"R",8014,"R",1161,"R",547,"R",614,"R",1948,"R",919,"R",1029,"R",1082,"R",551,"R",531
"9320",232186,4,3,"R",15275,"R",6087,"R",9188,"R",28,"R",13,"R",15,"R",1117,"R",469,"R",648,"R",1272,"R",449,"R",823,"R",936,"R",336,"R",600,"R",25,"R",6,"R",19,"R",8651,"R",3275,"R",5376,"R",247,"R",100,"R",147,"R",1786,"R",776,"R",1010,"R",1213,"R",663,"R",550
"9321",232195,1,999,"R",10131,"R",3981,"R",6150,"R",60,"R",21,"R",39,"R",262,"R",116,"R",146,"R",1529,"R",563,"R",966,"R",921,"R",363,"R",558,"R",41,"R",11,"R",30,"R",6732,"R",2684,"R",4048,"R",477,"R",185,"R",292,"R",85,"R",31,"R",54,"R",24,"R",7,"R",17
"9322",232195,2,1,"R",10131,"R",3981,"R",6150,"R",60,"R",21,"R",39,"R",262,"R",116,"R",146,"R",1529,"R",563,"R",966,"R",921,"R",363,"R",558,"R",41,"R",11,"R",30,"R",6732,"R",2684,"R",4048,"R",477,"R",185,"R",292,"R",85,"R",31,"R",54,"R",24,"R",7,"R",17
"9323",232256,1,999,"R",1093,"R",1092,"R",1,"R",6,"R",6,"Z",0,"R",20,"R",20,"Z",0,"R",89,"R",89,"Z",0,"R",24,"R",24,"Z",0,"R",0,"R",0,"Z",0,"R",886,"R",885,"R",1,"R",52,"R",52,"Z",0,"R",13,"R",13,"Z",0,"R",3,"R",3,"Z",0
"9324",232256,2,1,"R",1093,"R",1092,"R",1,"R",6,"R",6,"Z",0,"R",20,"R",20,"Z",0,"R",89,"R",89,"Z",0,"R",24,"R",24,"Z",0,"R",0,"R",0,"Z",0,"R",886,"R",885,"R",1,"R",52,"R",52,"Z",0,"R",13,"R",13,"Z",0,"R",3,"R",3,"Z",0
"9325",232265,1,999,"R",5397,"R",1966,"R",3431,"R",8,"R",2,"R",6,"R",111,"R",52,"R",59,"R",4638,"R",1633,"R",3005,"R",71,"R",26,"R",45,"Z",0,"Z",0,"Z",0,"R",482,"R",215,"R",267,"Z",0,"Z",0,"Z",0,"R",17,"R",4,"R",13,"R",70,"R",34,"R",36
"9326",232265,2,1,"R",4458,"R",1649,"R",2809,"R",5,"R",1,"R",4,"R",80,"R",39,"R",41,"R",3960,"R",1430,"R",2530,"R",62,"R",24,"R",38,"Z",0,"Z",0,"Z",0,"R",281,"R",129,"R",152,"Z",0,"Z",0,"Z",0,"R",17,"R",4,"R",13,"R",53,"R",22,"R",31
"9327",232265,4,3,"R",939,"R",317,"R",622,"R",3,"R",1,"R",2,"R",31,"R",13,"R",18,"R",678,"R",203,"R",475,"R",9,"R",2,"R",7,"Z",0,"Z",0,"Z",0,"R",201,"R",86,"R",115,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",12,"R",5
"9328",232308,1,999,"R",947,"R",88,"R",859,"R",4,"Z",0,"R",4,"R",18,"R",1,"R",17,"R",82,"R",8,"R",74,"R",38,"R",1,"R",37,"R",1,"Z",0,"R",1,"R",679,"R",59,"R",620,"R",18,"Z",0,"R",18,"R",64,"R",16,"R",48,"R",43,"R",3,"R",40
"9329",232308,2,1,"R",621,"R",16,"R",605,"R",3,"Z",0,"R",3,"R",14,"Z",0,"R",14,"R",56,"Z",0,"R",56,"R",34,"Z",0,"R",34,"R",1,"Z",0,"R",1,"R",423,"R",1,"R",422,"R",15,"Z",0,"R",15,"R",42,"R",13,"R",29,"R",33,"R",2,"R",31
"9330",232308,4,3,"R",326,"R",72,"R",254,"R",1,"Z",0,"R",1,"R",4,"R",1,"R",3,"R",26,"R",8,"R",18,"R",4,"R",1,"R",3,"R",0,"Z",0,"R",0,"R",256,"R",58,"R",198,"R",3,"Z",0,"R",3,"R",22,"R",3,"R",19,"R",10,"R",1,"R",9
"9331",232414,1,999,"R",18408,"R",7257,"R",11151,"R",100,"R",36,"R",64,"R",753,"R",350,"R",403,"R",6737,"R",2176,"R",4561,"R",847,"R",329,"R",518,"R",126,"R",53,"R",73,"R",9075,"R",4004,"R",5071,"R",499,"R",186,"R",313,"R",130,"R",65,"R",65,"R",141,"R",58,"R",83
"9332",232414,2,1,"R",18408,"R",7257,"R",11151,"R",100,"R",36,"R",64,"R",753,"R",350,"R",403,"R",6737,"R",2176,"R",4561,"R",847,"R",329,"R",518,"R",126,"R",53,"R",73,"R",9075,"R",4004,"R",5071,"R",499,"R",186,"R",313,"R",130,"R",65,"R",65,"R",141,"R",58,"R",83
"9333",232423,1,999,"R",22936,"R",9286,"R",13650,"R",37,"R",16,"R",21,"R",938,"R",443,"R",495,"R",977,"R",407,"R",570,"R",1041,"R",439,"R",602,"R",45,"R",23,"R",22,"R",17980,"R",7103,"R",10877,"R",667,"R",278,"R",389,"R",787,"R",331,"R",456,"R",464,"R",246,"R",218
"9334",232423,2,1,"R",20308,"R",8504,"R",11804,"R",34,"R",14,"R",20,"R",886,"R",426,"R",460,"R",866,"R",376,"R",490,"R",977,"R",417,"R",560,"R",40,"R",19,"R",21,"R",15865,"R",6498,"R",9367,"R",620,"R",264,"R",356,"R",611,"R",271,"R",340,"R",409,"R",219,"R",190
"9335",232423,4,3,"R",2628,"R",782,"R",1846,"R",3,"R",2,"R",1,"R",52,"R",17,"R",35,"R",111,"R",31,"R",80,"R",64,"R",22,"R",42,"R",5,"R",4,"R",1,"R",2115,"R",605,"R",1510,"R",47,"R",14,"R",33,"R",176,"R",60,"R",116,"R",55,"R",27,"R",28
"9336",232450,1,999,"R",13980,"R",5835,"R",8145,"R",70,"R",22,"R",48,"R",428,"R",212,"R",216,"R",3568,"R",1304,"R",2264,"R",897,"R",381,"R",516,"R",64,"R",29,"R",35,"R",8310,"R",3646,"R",4664,"R",507,"R",173,"R",334,"R",106,"R",54,"R",52,"R",30,"R",14,"R",16
"9337",232450,2,1,"R",13980,"R",5835,"R",8145,"R",70,"R",22,"R",48,"R",428,"R",212,"R",216,"R",3568,"R",1304,"R",2264,"R",897,"R",381,"R",516,"R",64,"R",29,"R",35,"R",8310,"R",3646,"R",4664,"R",507,"R",173,"R",334,"R",106,"R",54,"R",52,"R",30,"R",14,"R",16
"9338",232502,1,999,"R",838,"R",180,"R",658,"R",4,"Z",0,"R",4,"R",3,"R",1,"R",2,"R",571,"R",129,"R",442,"R",34,"R",6,"R",28,"R",5,"R",1,"R",4,"R",152,"R",28,"R",124,"R",52,"R",11,"R",41,"R",17,"R",4,"R",13,"Z",0,"Z",0,"Z",0
"9339",232502,2,1,"R",838,"R",180,"R",658,"R",4,"Z",0,"R",4,"R",3,"R",1,"R",2,"R",571,"R",129,"R",442,"R",34,"R",6,"R",28,"R",5,"R",1,"R",4,"R",152,"R",28,"R",124,"R",52,"R",11,"R",41,"R",17,"R",4,"R",13,"Z",0,"Z",0,"Z",0
"9340",232557,1,999,"R",108806,"R",44435,"R",64371,"R",549,"R",237,"R",312,"R",886,"R",449,"R",437,"R",22024,"R",6609,"R",15415,"R",1661,"R",769,"R",892,"R",169,"R",69,"R",100,"R",51010,"R",22902,"R",28108,"R",2563,"R",954,"R",1609,"R",27452,"R",11204,"R",16248,"R",2492,"R",1242,"R",1250
"9341",232557,2,1,"R",63927,"R",26578,"R",37349,"R",345,"R",137,"R",208,"R",431,"R",206,"R",225,"R",11309,"R",3727,"R",7582,"R",1078,"R",480,"R",598,"R",112,"R",39,"R",73,"R",31672,"R",13906,"R",17766,"R",1581,"R",601,"R",980,"R",15874,"R",6764,"R",9110,"R",1525,"R",718,"R",807
"9342",232557,4,3,"R",44879,"R",17857,"R",27022,"R",204,"R",100,"R",104,"R",455,"R",243,"R",212,"R",10715,"R",2882,"R",7833,"R",583,"R",289,"R",294,"R",57,"R",30,"R",27,"R",19338,"R",8996,"R",10342,"R",982,"R",353,"R",629,"R",11578,"R",4440,"R",7138,"R",967,"R",524,"R",443
"9343",232566,1,999,"R",5585,"R",1762,"R",3823,"R",14,"R",5,"R",9,"R",75,"R",32,"R",43,"R",438,"R",154,"R",284,"R",240,"R",90,"R",150,"R",7,"R",2,"R",5,"R",4360,"R",1300,"R",3060,"R",169,"R",62,"R",107,"R",228,"R",90,"R",138,"R",54,"R",27,"R",27
"9344",232566,2,1,"R",4898,"R",1672,"R",3226,"R",13,"R",5,"R",8,"R",68,"R",30,"R",38,"R",383,"R",142,"R",241,"R",226,"R",89,"R",137,"R",5,"R",2,"R",3,"R",3781,"R",1227,"R",2554,"R",158,"R",61,"R",97,"R",211,"R",89,"R",122,"R",53,"R",27,"R",26
"9345",232566,4,3,"R",687,"R",90,"R",597,"R",1,"Z",0,"R",1,"R",7,"R",2,"R",5,"R",55,"R",12,"R",43,"R",14,"R",1,"R",13,"R",2,"Z",0,"R",2,"R",579,"R",73,"R",506,"R",11,"R",1,"R",10,"R",17,"R",1,"R",16,"R",1,"Z",0,"R",1
"9346",232575,1,999,"R",9613,"R",3593,"R",6020,"R",34,"R",15,"R",19,"R",177,"R",87,"R",90,"R",454,"R",156,"R",298,"R",654,"R",263,"R",391,"R",33,"R",17,"R",16,"R",7817,"R",2865,"R",4952,"R",303,"R",114,"R",189,"R",81,"R",37,"R",44,"R",60,"R",39,"R",21
"9347",232575,2,1,"R",9613,"R",3593,"R",6020,"R",34,"R",15,"R",19,"R",177,"R",87,"R",90,"R",454,"R",156,"R",298,"R",654,"R",263,"R",391,"R",33,"R",17,"R",16,"R",7817,"R",2865,"R",4952,"R",303,"R",114,"R",189,"R",81,"R",37,"R",44,"R",60,"R",39,"R",21
"9348",232609,1,999,"R",3130,"R",1173,"R",1957,"R",10,"R",6,"R",4,"R",37,"R",19,"R",18,"R",296,"R",104,"R",192,"R",107,"R",44,"R",63,"R",3,"R",0,"R",3,"R",2317,"R",870,"R",1447,"R",68,"R",18,"R",50,"R",224,"R",93,"R",131,"R",68,"R",19,"R",49
"9349",232609,2,1,"R",2341,"R",926,"R",1415,"R",7,"R",5,"R",2,"R",28,"R",14,"R",14,"R",238,"R",90,"R",148,"R",94,"R",40,"R",54,"R",2,"R",0,"R",2,"R",1779,"R",712,"R",1067,"R",58,"R",17,"R",41,"R",89,"R",32,"R",57,"R",46,"R",16,"R",30
"9350",232609,4,3,"R",789,"R",247,"R",542,"R",3,"R",1,"R",2,"R",9,"R",5,"R",4,"R",58,"R",14,"R",44,"R",13,"R",4,"R",9,"R",1,"R",0,"R",1,"R",538,"R",158,"R",380,"R",10,"R",1,"R",9,"R",135,"R",61,"R",74,"R",22,"R",3,"R",19
"9351",232618,1,999,"R",198,"R",11,"R",187,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",27,"R",1,"R",26,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",170,"R",9,"R",161,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
